Team,Tweet,polarity,sentiment
brooklyn_nets,nets rally late beat bulls inseason tournament starts thriller nypostcom20231103spo via nypostsports,-0.3,Negative
brooklyn_nets,jalen brunson gets ultimate comp guard kobe time kobe shot fakes footwork kept guessing hard guard dont know whats coming jalens proven,-0.14583333333333334,Negative
brooklyn_nets,,0.0,Neutral
brooklyn_nets,nypostcom20231104spo via nypostsports,0.0,Neutral
brooklyn_nets,tom thibodeau turns animated peppered questions julius randle,0.0,Neutral
brooklyn_nets,,0.0,Neutral
brooklyn_nets,youre open shoot theres three guys hit open man simple hard,-0.07291666666666667,Negative
brooklyn_nets,,0.0,Neutral
brooklyn_nets,nypostcom20231103spo via nypostsports,0.0,Neutral
charlotte_hornets,charlotte huge rest advantage ahead tonights indiana game pacers played tough game last night vs cleveland charlotte full free day practiced indy,-0.005555555555555551,Negative
charlotte_hornets,,0.0,Neutral
charlotte_hornets,excuses starting slow executing game plan,-0.23333333333333336,Negative
charlotte_hornets,hornets mailbag asked answered,0.0,Neutral
charlotte_hornets,,0.0,Neutral
charlotte_hornets,questions brandon miller miles bridges cody martin game streaming issues,-0.4,Negative
charlotte_hornets,,0.0,Neutral
charlotte_hornets,charlotteobservercomsportscharlot,0.0,Neutral
charlotte_hornets,james harden sounds like kanye every time gets front mic feels empowered,0.0,Neutral
charlotte_hornets,hornets question mailbag consideration hit,0.0,Neutral
charlotte_hornets,rewatching yesterdays game killer play,-0.4,Negative
charlotte_hornets,,0.0,Neutral
charlotte_hornets,thor poor ball denial inbounder ball step slow reacting navigating screen brooks able catch shoot rhythm,-0.0666666666666667,Negative
charlotte_hornets,,0.0,Neutral
charlotte_hornets,small details like adding film charlotte pictwittercomqu5jn1goi3,-0.25,Negative
charlotte_hornets,hornets gave 113 ppp half court rockets last night coming game scoring 09 ppp half court possessions thru 3 games wow pictwittercomsefiektjdd,-0.12666666666666665,Negative
charlotte_hornets,look hornets city edition uniforms pictwittercom0a237jwfqs,0.0,Neutral
charlotte_hornets,concern lamelo spoke hornets latest loss,0.5,Positive
charlotte_hornets,,0.0,Neutral
charlotte_hornets,aint hoop minute told conditioning getting back everything,0.0,Neutral
charlotte_hornets,,0.0,Neutral
charlotte_hornets,lamelo hornets another defeat,0.0,Neutral
charlotte_hornets,,0.0,Neutral
charlotte_hornets,charlotteobservercomsportscharlot,0.0,Neutral
charlotte_hornets,watching warriorskings like different sport times crisp ball movement decision making fantastic end game big shots sides klay thompson closes midrange game winner,-0.025000000000000005,Negative
charlotte_hornets,shot 50 field 41 three road lost thats crazy defense awful pick roll coverages stuff worked two days made us pay steve clifford pictwittercom8bxwpxuved,-0.8,Negative
charlotte_hornets,steve clifford,0.0,Neutral
charlotte_hornets,,0.0,Neutral
charlotte_hornets,worst thing overreact weve played 4 games level competition goes maybe thats need,-1.0,Negative
charlotte_hornets,,0.0,Neutral
charlotte_hornets,brief postgame media availability,0.0,Neutral
charlotte_hornets,final rockets 128 hornets 119,0.0,Neutral
charlotte_hornets,,0.0,Neutral
charlotte_hornets,pj washington 23 pts 3 rebs,0.0,Neutral
charlotte_hornets,terry rozier 21 pts 6 asts 3 rebs,0.0,Neutral
charlotte_hornets,lamelo 19 pts 5 asts,0.0,Neutral
charlotte_hornets,,0.0,Neutral
charlotte_hornets,thats 3 straight losses beating atlanta,0.2,Positive
charlotte_hornets,,0.0,Neutral
charlotte_hornets,next indiana saturday,0.0,Neutral
charlotte_hornets,thick skin required hornets fans things considered disappointing 13 start season soft schedule,-0.26666666666666666,Negative
charlotte_hornets,,0.0,Neutral
charlotte_hornets,hornets barely led 4 games theyre always playing catchup behind early season returns concerning,-0.08333333333333333,Negative
charlotte_hornets,seasonbest 19 made 3pointers rockets tonight really poor defensive rotations hornets going take mad run win theyre 10692 624 remaining,-0.07499999999999996,Negative
charlotte_hornets,end 3rd q rockets 86 hornets 78,0.0,Neutral
charlotte_hornets,halftime rockets 61 hornets 58,0.0,Neutral
charlotte_hornets,,0.0,Neutral
charlotte_hornets,pj washington 14 pts 2 rebs,0.0,Neutral
charlotte_hornets,gordon hayward 12 pts 3 rebs 3 asts,0.0,Neutral
charlotte_hornets,hornets 215 run cut rockets lead 5856 122 left first half,0.02777777777777778,Positive
charlotte_hornets,three fouls brandon miller 1059 left second quarter hes third quarter,0.0,Neutral
charlotte_hornets,houston put 39 points first quarter rockets 03 much needs said hornets 12point hole start second quarter,0.15,Positive
charlotte_hornets,theo struggling hornets get quality minutes backup point guard spot aint happening,0.0,Neutral
charlotte_hornets,old story bad offensive decision making leaving transition defense win situation back back transition finishes many easy baskets plus houston shooting good ball early,0.21481481481481485,Positive
charlotte_hornets,first player bench tonight brandon miller,0.25,Positive
charlotte_hornets,hot start teams houstons shot diet tougher charlottes far,0.175,Positive
charlotte_hornets,lamelo start new streak tonight 53game span snapped monday pictwittercomesuckfoesq,0.13636363636363635,Positive
charlotte_hornets,earth nba step w ballysports stuff actual fans cant see product pathetic,-0.5,Negative
charlotte_hornets,somehow must win teams game 4 82 nba back pictwittercomcrncjprhwr,0.13333333333333333,Positive
charlotte_hornets,brandon miller keeps playing well hornets continue start 1st quarters poorly seems matter time starts,-0.4,Negative
charlotte_hornets,,0.0,Neutral
charlotte_hornets,clifford discussed 1st quarter important determining outcome games give best,0.7,Positive
charlotte_hornets,charlotte actually pretty good half court def team 909 per 100 12th tovs 151 18th transition def following tovs 147 ppp 18th transition def live dreb 147 ppp 29th torpedoed def overall 1121 15th,0.15328282828282827,Positive
charlotte_hornets,remember vilified head coach james borrego gifting minutes james bouknight rookie,0.0,Neutral
charlotte_hornets,,0.0,Neutral
charlotte_hornets,energy taking ownership abhorrent misjudgment people owe apology theyre type never mistakes,-0.7,Negative
charlotte_hornets,james bouknights journey becoming afterthought,0.45,Positive
charlotte_hornets,,0.0,Neutral
charlotte_hornets,sicomnbahornetsne,0.0,Neutral
charlotte_hornets,article all_hornets bouknight dropping soon already 75 prewritten expectation option declined,0.0,Neutral
charlotte_hornets,hornets exercising fourthyear option james bouknights contract league sources told theobserver picking mark williams thirdyear option,0.0,Neutral
charlotte_hornets,,0.0,Neutral
charlotte_hornets,story,0.0,Neutral
charlotte_hornets,,0.0,Neutral
charlotte_hornets,charlotteobservercomsportscharlot,0.0,Neutral
charlotte_hornets,conditioning run practice regular rotation pictwittercomqbd2spx34k,0.0,Neutral
charlotte_hornets,lamelo ball shooting thru 3 games,0.0,Neutral
charlotte_hornets,,0.0,Neutral
charlotte_hornets,347 usg,0.0,Neutral
charlotte_hornets,1144 fg 25,0.0,Neutral
charlotte_hornets,516 rim fg 31,0.0,Neutral
charlotte_hornets,624 3fg 25,0.0,Neutral
charlotte_hornets,know end today james bouknight team option picked 202425,0.0,Neutral
charlotte_hornets,hornets one loss away rockets going 13 easy schedule,0.43333333333333335,Positive
charlotte_hornets,,0.0,Neutral
charlotte_hornets,last two games charlotte ended playing teams game identity hornets steve clifford team turning ball poor transition,-0.26666666666666666,Negative
charlotte_hornets,know capable right,0.24285714285714285,Positive
charlotte_hornets,,0.0,Neutral
charlotte_hornets,look played two terrific defensive games like havent good defense,0.35,Positive
charlotte_hornets,,0.0,Neutral
charlotte_hornets,think performance great end day lost,0.8,Positive
charlotte_hornets,,0.0,Neutral
charlotte_hornets,charlotteobservercomsportscharlot,0.0,Neutral
charlotte_hornets,final nets 133 hornets 121,0.0,Neutral
charlotte_hornets,,0.0,Neutral
charlotte_hornets,terry rozier 23 pts 9 asts 3 rebs,0.0,Neutral
charlotte_hornets,brandon miller 22 pts 9 rebs,0.0,Neutral
charlotte_hornets,mark williams 18 pts7 rebs,0.0,Neutral
charlotte_hornets,pj washington 15 pts 12 rebs,0.0,Neutral
charlotte_hornets,lamelo 8 pts 8 asts 3 rebs,0.0,Neutral
charlotte_hornets,,0.0,Neutral
charlotte_hornets,next houston wednesday,0.0,Neutral
charlotte_hornets,brandon miller careerbest 22 points hornets cant get stops defensively nets lead 10694 8 minutes remaining,0.0,Neutral
charlotte_hornets,end 3rd q nets 99 hornets 83,0.0,Neutral
charlotte_hornets,halftime nets 66 hornets 55,0.0,Neutral
charlotte_hornets,,0.0,Neutral
charlotte_hornets,brandon miller 16 pts 3 rebs,0.0,Neutral
charlotte_hornets,mark williams 12 pts 6 rebs,0.0,Neutral
charlotte_hornets,terry rozier 12 pts 5 asts,0.0,Neutral
charlotte_hornets,brandon miller averaging 15 points game 13 already 447 left halftime easily best bright spot otherwise dim night hornets,0.28,Positive
chicago_bulls,nba injury report bulls ayo dosunmuout illness demar derozan questionable rest 745 ct pre 670thescore fired,-0.5,Negative
chicago_bulls,things changed white sox since incredible moment field dreams game 2021,0.16666666666666666,Positive
chicago_bulls,,0.0,Neutral
chicago_bulls,hoping tim anderson lands feet takes pictwittercomjsvmyuqyba,0.0,Neutral
chicago_bulls,bulls united center staffs fabulous job attention detail making sure prep work matched hype build long anticipated si tournament event thank chicagobulls unitedcenter proud bulls employeetotal respect,0.31,Positive
chicago_bulls,mayberry career zach lavine craves obtainable much want theathleticcom503006220231,0.2,Positive
chicago_bulls,happy saturday remember kindness never takes day beautiful weekend,0.825,Positive
chicago_bulls,zach lavine potential gametying jumper tonights bulls loss brooklyn,0.0,Neutral
chicago_bulls,,0.0,Neutral
chicago_bulls,pretty good shot hail mary free throw lavine said pictwittercomupvco3kjio,0.45,Positive
chicago_bulls,patrick williams move second unit tonights loss brooklyn pictwittercomub3ufxtaiz,0.0,Neutral
chicago_bulls,bucks coach adrian griffin tonights win vs nyk sometimes coaches smart selves couple players came wanted brook lopez deeper drop smart enough listen paid tonight,0.3071428571428571,Positive
chicago_bulls,,0.0,Neutral
chicago_bulls,brook lopez 8 blocks tonight,0.0,Neutral
chicago_bulls,watch caruso one possession game minute left nets tried screen four times set something bridges wasted ton clock heave prayer pictwittercomrgsloe0qlt,-0.20000000000000004,Negative
chicago_bulls,inseason tournament final nets 109 bulls 107,0.0,Neutral
chicago_bulls,,0.0,Neutral
chicago_bulls,zach lavine tough final three minutes misses defensive miscues chance gametying jumper hit back rim brooklyn escapes,-0.12962962962962962,Negative
chicago_bulls,ben simmons want go line weird see still last possession bulls almost stole one tipped pictwittercomdwa5i9ahr1,-0.25,Negative
chicago_bulls,close yet far pictwittercomtzibes5k7s,0.1,Positive
